iter	Poisson
1498	-4.843984048
1499	-4.843991845
1500	-4.844003089
1501	-4.844007215
1502	-4.844015164
1503	-4.844017383
1504	-4.844022758
1505	-4.844030249
1506	-4.844036247
1507	-4.844045792
1508	-4.844055023
1509	-4.84406364
1510	-4.844071941
1511	-4.844076123
1512	-4.844076424
1513	-4.844084032
1514	-4.844086636
1515	-4.844092702
1516	-4.844099805
1517	-4.844102769
1518	-4.844113768
1519	-4.84411769
1520	-4.844121789
1521	-4.844128745
1522	-4.844130346
1523	-4.844139352
1524	-4.844143094
1525	-4.844147586
1526	-4.844152609
1527	-4.844158062
1528	-4.84416521
1529	-4.844167406
1530	-4.844170466
1531	-4.844178933
1532	-4.844183498
1533	-4.844189149
1534	-4.844193913
1535	-4.844201262
1536	-4.844207535
1537	-4.844212679
1538	-4.844215267
1539	-4.844218987
1540	-4.844225165
1541	-4.844238255
1542	-4.844245021
1543	-4.844251239
1544	-4.844258027
1545	-4.844264075
1546	-4.844269571
1547	-4.844271012
1548	-4.844276099
1549	-4.844277562
1550	-4.844280633
1551	-4.844285312
1552	-4.844286658
1553	-4.844289372
1554	-4.844289939
1555	-4.844294799
1556	-4.844300349
1557	-4.844303808
1558	-4.844312694
1559	-4.844320141
1560	-4.844326294
1561	-4.844337689
1562	-4.844341093
1563	-4.844347996
1564	-4.84435378
1565	-4.844353676
1566	-4.844360258
1567	-4.844366419
1568	-4.844375013
1569	-4.84437736
1570	-4.844380452
1571	-4.84438897
1572	-4.844391221
1573	-4.84440305
1574	-4.844408291
1575	-4.844410413
1576	-4.844417338
1577	-4.844422864
1578	-4.844426555
1579	-4.844430468
1580	-4.84443759
1581	-4.844442841
1582	-4.844446031
1583	-4.844451812
1584	-4.844454761
1585	-4.844458108
1586	-4.844462181
1587	-4.844466054
1588	-4.844469259
1589	-4.844472497
1590	-4.844480567
1591	-4.844483341
1592	-4.844484125
1593	-4.84448879
1594	-4.844491628
1595	-4.844499273
1596	-4.844502839
1597	-4.844506393
1598	-4.844511153
1599	-4.844518968
1600	-4.844524643
1601	-4.844532166
1602	-4.844532953
1603	-4.844536712
1604	-4.844543989
1605	-4.844547234
1606	-4.844550284
1607	-4.844553672
1608	-4.844558605
1609	-4.844561121
1610	-4.844566466
1611	-4.844571211
1612	-4.844577737
1613	-4.84458097
1614	-4.844586141
1615	-4.844590491
1616	-4.844592554
1617	-4.844597601
1618	-4.844601832
1619	-4.844604627
1620	-4.844612693
1621	-4.844615794
1622	-4.844620743
1623	-4.844623636
1624	-4.844625869
1625	-4.844628025
1626	-4.844635302
1627	-4.844638848
1628	-4.844642999
1629	-4.84464668
1630	-4.844650741
1631	-4.844652484
1632	-4.84465939
1633	-4.844660953
1634	-4.844664886
1635	-4.844667277
1636	-4.844672208
1637	-4.844676398
1638	-4.844680751
1639	-4.844685827
1640	-4.844690527
1641	-4.844693299
1642	-4.844696192
1643	-4.844699831
1644	-4.844704357
1645	-4.844704881
1646	-4.844706208
1647	-4.844714623
1648	-4.844717611
1649	-4.844719484
1650	-4.844728689
1651	-4.844737634
1652	-4.844738106
1653	-4.844748242
1654	-4.844752949
1655	-4.844753854
1656	-4.84476099
1657	-4.844763022
1658	-4.844764318
1659	-4.844765015
1660	-4.844769905
1661	-4.844777611
1662	-4.844782015
1663	-4.844785802
1664	-4.844788115
1665	-4.844790491
1666	-4.844792713
1667	-4.844794345
1668	-4.844797722
1669	-4.844803864
1670	-4.844807423
1671	-4.844812364
1672	-4.844815664
1673	-4.844816653
1674	-4.844818105
1675	-4.844819761
1676	-4.844823297
1677	-4.844826192
1678	-4.844828701
1679	-4.844833089
1680	-4.844835219
1681	-4.844837496
1682	-4.844840005
1683	-4.844842875
1684	-4.844847781
1685	-4.844857622
1686	-4.84486223
1687	-4.844864416
1688	-4.844868281
1689	-4.844872736
1690	-4.844874224
1691	-4.844878017
1692	-4.844881477
1693	-4.84488331
1694	-4.844886983
1695	-4.844888877
1696	-4.844892731
1697	-4.84489349
1698	-4.84489463
1699	-4.844898848
1700	-4.84490475
1701	-4.844906506
1702	-4.844908038
1703	-4.844908195
1704	-4.844911971
1705	-4.844917131
1706	-4.844919096
1707	-4.844920763
1708	-4.844922892
1709	-4.844927116
1710	-4.84492944
1711	-4.84493395
1712	-4.844935217
1713	-4.844938446
1714	-4.844942376
1715	-4.844946325
1716	-4.844946573
1717	-4.844949209
1718	-4.844950176
1719	-4.844953384
1720	-4.844957458
1721	-4.844961208
1722	-4.84496221
1723	-4.844967925
1724	-4.844971393
1725	-4.844974188
1726	-4.844976262
1727	-4.844980056
1728	-4.844980894
1729	-4.8449828
1730	-4.84498611
1731	-4.844986719
1732	-4.84499429
1733	-4.845002332
1734	-4.845002453
1735	-4.845006955
1736	-4.845009238
1737	-4.845011579
1738	-4.845012827
1739	-4.845014313
1740	-4.84501584
1741	-4.845018632
1742	-4.845021767
1743	-4.845022687
1744	-4.845027036
1745	-4.845030271
1746	-4.845031587
1747	-4.845035876
1748	-4.845038564
1749	-4.845040624
1750	-4.84504417
1751	-4.845046229
1752	-4.845048175
1753	-4.845050095
1754	-4.845052917
1755	-4.845054344
1756	-4.84505718
1757	-4.845058405
1758	-4.845059514
1759	-4.845063322
1760	-4.845065443
1761	-4.845066279
1762	-4.84507044
1763	-4.845075609
1764	-4.845076896
1765	-4.845081233
1766	-4.84508298
1767	-4.845087947
1768	-4.845090037
1769	-4.845093853
1770	-4.845100879
1771	-4.845106143
1772	-4.845108593
1773	-4.845109237
1774	-4.845111295
1775	-4.845112152
1776	-4.845114571
1777	-4.845115012
1778	-4.845118598
1779	-4.84512448
1780	-4.845126333
1781	-4.845129571
1782	-4.845132776
1783	-4.845136409
1784	-4.845140648
1785	-4.845144524
1786	-4.845145367
1787	-4.84514609
1788	-4.845149634
1789	-4.845151664
1790	-4.845153342
1791	-4.84515654
1792	-4.845161041
1793	-4.845161606
1794	-4.845164325
1795	-4.845168454
1796	-4.845169829
1797	-4.845172578
1798	-4.845172087
1799	-4.845178064
1800	-4.845180032
1801	-4.845184018
1802	-4.845187427
1803	-4.845189522
1804	-4.845192822
1805	-4.845193651
1806	-4.845194694
1807	-4.845198467
1808	-4.84520167
1809	-4.845205531
1810	-4.845205941
1811	-4.845208336
1812	-4.845212768
1813	-4.845215696
1814	-4.845219145
1815	-4.845221015
1816	-4.845220482
1817	-4.845225011
1818	-4.845226738
1819	-4.845229019
1820	-4.84523178
1821	-4.845233328
1822	-4.845233175
1823	-4.845235629
1824	-4.845236571
1825	-4.84524074
1826	-4.845243294
1827	-4.845246524
1828	-4.845249744
1829	-4.845250491
1830	-4.845252591
1831	-4.845253897
1832	-4.845256402
1833	-4.845260497
1834	-4.845265073
1835	-4.845266591
1836	-4.845268374
1837	-4.8452701
1838	-4.845270558
1839	-4.845273627
1840	-4.845277022
1841	-4.845278321
1842	-4.845281621
1843	-4.845286695
1844	-4.845286037
1845	-4.845287318
1846	-4.84529011
1847	-4.845292898
1848	-4.84529397
1849	-4.845298506
1850	-4.845302015
1851	-4.845303037
1852	-4.845304186
1853	-4.845305887
1854	-4.84530636
1855	-4.845308769
1856	-4.845310221
1857	-4.845310634
1858	-4.845311151
1859	-4.845312397
1860	-4.845314271
1861	-4.845315556
1862	-4.84531733
1863	-4.845317548
1864	-4.845319044
1865	-4.845322984
1866	-4.84532391
1867	-4.845325774
1868	-4.845328393
1869	-4.845330497
1870	-4.845332544
1871	-4.845334827
1872	-4.845336255
1873	-4.845337925
1874	-4.845339884
1875	-4.845343091
1876	-4.845344599
1877	-4.845348331
1878	-4.845352265
1879	-4.845352607
1880	-4.845354756
1881	-4.845358549
1882	-4.845359921
1883	-4.845362285
1884	-4.845365763
1885	-4.845365871
1886	-4.84536898
1887	-4.84537185
1888	-4.845373294
1889	-4.845374734
1890	-4.845375123
1891	-4.84537837
1892	-4.845379403
1893	-4.845382588
1894	-4.845384109
1895	-4.845386434
1896	-4.845387174
1897	-4.845388098
1898	-4.845389753
1899	-4.845392205
1900	-4.845392949
1901	-4.845397124
1902	-4.845396707
1903	-4.845399559
1904	-4.845399455
1905	-4.845399518
1906	-4.84540536
1907	-4.845406225
1908	-4.845408951
1909	-4.845409448
1910	-4.845410375
1911	-4.845411069
1912	-4.845414337
1913	-4.845416999
1914	-4.845419298
1915	-4.845422334
1916	-4.845423602
1917	-4.845424996
1918	-4.845427389
1919	-4.845429796
1920	-4.845431107
1921	-4.845432101
1922	-4.845432424
1923	-4.845435487
1924	-4.845436699
1925	-4.845438629
1926	-4.845440265
1927	-4.845440736
1928	-4.845442787
1929	-4.845444179
1930	-4.845444468
1931	-4.845448743
1932	-4.845449882
1933	-4.845451484
1934	-4.845452641
1935	-4.845453685
1936	-4.845455555
1937	-4.845457726
1938	-4.845459563
1939	-4.845461855
1940	-4.845465502
1941	-4.845464674
1942	-4.845467318
1943	-4.845468136
1944	-4.845470144
1945	-4.84547211
1946	-4.845472992
1947	-4.845475233
1948	-4.845476491
1949	-4.84547915
1950	-4.845482744
1951	-4.845484666
1952	-4.845486358
1953	-4.845487701
1954	-4.845488905
1955	-4.845488171
1956	-4.845488987
1957	-4.845492276
1958	-4.845493093
1959	-4.845493814
1960	-4.845494271
1961	-4.845496656
1962	-4.845497716
1963	-4.845498483
1964	-4.845498827
1965	-4.845501435
1966	-4.845501174
1967	-4.845504345
1968	-4.845504338
1969	-4.845505702
1970	-4.845505975
1971	-4.845509081
1972	-4.845508582
1973	-4.845509476
1974	-4.845510567
1975	-4.845511054
1976	-4.845514253
1977	-4.845516562
1978	-4.845517975
1979	-4.845520853
1980	-4.845522351
1981	-4.845523585
1982	-4.845523979
1983	-4.845526026
1984	-4.845528037
1985	-4.84553067
1986	-4.845530737
1987	-4.845531888
1988	-4.845533224
1989	-4.845534573
1990	-4.845536083
1991	-4.845536563
1992	-4.845536838
1993	-4.845539915
1994	-4.845540979
1995	-4.845540517
1996	-4.845541206
1997	-4.845542939
1998	-4.845543403
1999	-4.84554324
2000	-4.845544009
2001	-4.845545552
2002	-4.845546952
2003	-4.84554769
2004	-4.845549098
2005	-4.845550751
2006	-4.845552765
2007	-4.845554719
2008	-4.845556404
2009	-4.845557373
2010	-4.845559499
2011	-4.845560276
2012	-4.845562616
2013	-4.845562426
2014	-4.845565139
2015	-4.845566454
2016	-4.845568478
2017	-4.845570739
2018	-4.845571019
2019	-4.845572171
2020	-4.845574191
2021	-4.845575347
2022	-4.845577782
2023	-4.845579714
2024	-4.845584316
2025	-4.845584402
2026	-4.84558455
2027	-4.84558491
2028	-4.845585151
2029	-4.845588019
2030	-4.845587505
2031	-4.845589739
2032	-4.845591253
2033	-4.845592096
2034	-4.84559216
2035	-4.845594558
2036	-4.845595866
2037	-4.845595092
2038	-4.845596981
2039	-4.845598238
2040	-4.845598472
2041	-4.845598752
2042	-4.845599646
2043	-4.845602689
2044	-4.845603315
2045	-4.845605465
2046	-4.845607252
2047	-4.845607641
2048	-4.845608274
2049	-4.845609433
2050	-4.845609602
2051	-4.845609977
2052	-4.845613026
2053	-4.845614201
2054	-4.845615089
2055	-4.845616386
2056	-4.845619203
2057	-4.845620637
2058	-4.845622592
2059	-4.845622197
2060	-4.845623898
2061	-4.845624146
2062	-4.845626626
2063	-4.845628016
2064	-4.84562855
2065	-4.845629809
2066	-4.845630097
2067	-4.84563046
2068	-4.845634098
2069	-4.845632624
2070	-4.845633822
2071	-4.845634816
2072	-4.845635331
2073	-4.845636764
2074	-4.84563649
2075	-4.84563909
2076	-4.845639379
2077	-4.845641157
2078	-4.84564178
2079	-4.845643252
2080	-4.845643032
2081	-4.845642639
2082	-4.845643821
2083	-4.845645553
2084	-4.845646387
2085	-4.845647234
2086	-4.845646912
2087	-4.845649384
2088	-4.845652574
2089	-4.845652441
2090	-4.845653524
2091	-4.845653043
2092	-4.845655299
2093	-4.845655017
2094	-4.845656631
2095	-4.845658998
2096	-4.845660254
2097	-4.845660028
2098	-4.845661585
2099	-4.845663312
2100	-4.84566467
2101	-4.84566532
2102	-4.845666096
2103	-4.845665663
2104	-4.845667443
2105	-4.845668862
2106	-4.845667345
2107	-4.845668743
2108	-4.845670243
2109	-4.845671389
2110	-4.845672279
2111	-4.845672708
2112	-4.845673478
2113	-4.845674345
2114	-4.845673773
2115	-4.845676391
2116	-4.84567636
2117	-4.845677348
2118	-4.845677189
2119	-4.845679234
2120	-4.845679446
2121	-4.845681051
2122	-4.845681051
2123	-4.84567993
2124	-4.845681846
2125	-4.845680646
2126	-4.845680521
2127	-4.845682388
2128	-4.84568229
2129	-4.845684293
2130	-4.845684836
2131	-4.845684763
2132	-4.845686176
2133	-4.845687116
2134	-4.845686952
2135	-4.845688421
2136	-4.845687425
2137	-4.845687887
2138	-4.845688779
2139	-4.845690892
2140	-4.845690841
2141	-4.845691372
2142	-4.845693011
2143	-4.845693724
2144	-4.845694633
2145	-4.845694753
2146	-4.845694961
2147	-4.845696151
2148	-4.845696913
2149	-4.845696752
2150	-4.845697427
2151	-4.845697084
2152	-4.845698159
2153	-4.845698424
2154	-4.845700449
2155	-4.845700447
2156	-4.845702956
2157	-4.845703093
2158	-4.845703559
2159	-4.84570577
2160	-4.845707169
2161	-4.845707475
2162	-4.845709577
2163	-4.845711109
2164	-4.845711
2165	-4.845712159
2166	-4.845711739
2167	-4.845714414
2168	-4.845715613
2169	-4.845715729
2170	-4.845717672
2171	-4.845716339
2172	-4.845719307
2173	-4.845720692
2174	-4.845719441
2175	-4.845720692
2176	-4.845720173
2177	-4.845721401
2178	-4.84572181
2179	-4.845722087
2180	-4.845722663
2181	-4.845723414
2182	-4.845725086
2183	-4.845724193
2184	-4.845724932
2185	-4.84572694
2186	-4.845726752
2187	-4.845726645
2188	-4.845728506
2189	-4.84572994
2190	-4.84572959
2191	-4.845730947
2192	-4.84573152
2193	-4.845732983
2194	-4.845734367
2195	-4.845734397
2196	-4.845735029
2197	-4.845734485
2198	-4.845735945
2199	-4.84573672
2200	-4.845737402
2201	-4.845738079
2202	-4.845738808
2203	-4.845739662
2204	-4.845739358
2205	-4.84573915
2206	-4.845742297
2207	-4.845741687
2208	-4.845741946
2209	-4.845744078
2210	-4.845743768
2211	-4.845744861
2212	-4.845744676
2213	-4.84574687
2214	-4.845745839
2215	-4.845746402
2216	-4.84574634
2217	-4.845747671
2218	-4.845749834
2219	-4.845750122
2220	-4.845750553
2221	-4.845749899
2222	-4.845749936
2223	-4.845750518
2224	-4.845752975
2225	-4.845753556
2226	-4.845753334
2227	-4.845754796
2228	-4.845753626
2229	-4.845755652
2230	-4.845755562
2231	-4.845756228
2232	-4.845756205
2233	-4.845756774
2234	-4.845757565
2235	-4.845757666
2236	-4.845759573
2237	-4.845761602
2238	-4.845762475
2239	-4.8457623
2240	-4.845763262
2241	-4.845763845
2242	-4.845763735
2243	-4.845764343
2244	-4.845765744
2245	-4.845767017
2246	-4.8457698
2247	-4.845769439
2248	-4.845769439
2249	-4.845769255
2250	-4.845769588
2251	-4.845770173
2252	-4.845771001
2253	-4.84577109
2254	-4.845770455
2255	-4.845771933
2256	-4.845772899
2257	-4.845772715
2258	-4.845773089
2259	-4.845773159
2260	-4.845775332
2261	-4.845774679
2262	-4.845775603
2263	-4.845776553
2264	-4.845777277
2265	-4.845777244
2266	-4.845777227
2267	-4.845780487
2268	-4.84578066
2269	-4.845780963
2270	-4.845780029
2271	-4.845780926
2272	-4.845782888
2273	-4.845782739
2274	-4.845784025
2275	-4.845784905
2276	-4.845785079
2277	-4.84578623
2278	-4.845786764
2279	-4.845787808
2280	-4.845788175
2281	-4.845788415
2282	-4.845789292
2283	-4.845789241
2284	-4.845790838
2285	-4.845790736
2286	-4.845791392
2287	-4.845792632
2288	-4.845791263
2289	-4.845793013
2290	-4.845794224
2291	-4.845793694
2292	-4.845793922
2293	-4.845795508
2294	-4.84579587
2295	-4.845796754
2296	-4.845795918
2297	-4.84579675
2298	-4.845797779
2299	-4.845798398
2300	-4.845797972
2301	-4.845798801
2302	-4.845798843
2303	-4.845798858
2304	-4.84580054
2305	-4.845799733
2306	-4.845800631
2307	-4.84580161
2308	-4.845802931
2309	-4.845801683
2310	-4.845803234
2311	-4.845803204
2312	-4.845804062
2313	-4.845806199
2314	-4.845806549
2315	-4.845806573
2316	-4.845805286
2317	-4.845805903
2318	-4.845806673
2319	-4.845806974
2320	-4.845806918
2321	-4.845806807
2322	-4.845807152
2323	-4.845807638
2324	-4.845807549
2325	-4.845807863
2326	-4.845807813
2327	-4.845808623
2328	-4.845809714
2329	-4.845811121
2330	-4.845811016
2331	-4.84581106
2332	-4.84581145
2333	-4.845813194
2334	-4.845814663
2335	-4.845813966
2336	-4.845814959
2337	-4.845815383
2338	-4.845815731
2339	-4.845814473
2340	-4.845816562
2341	-4.845816021
2342	-4.845815863
2343	-4.845816136
2344	-4.84581685
2345	-4.845817623
2346	-4.84581859
2347	-4.845819385
2348	-4.845820189
2349	-4.84581995
2350	-4.845820191
2351	-4.845821676
2352	-4.8458226
2353	-4.845823353
2354	-4.845823287
2355	-4.845823726
2356	-4.845823726
2357	-4.845822988
2358	-4.845823312
2359	-4.8458232
2360	-4.845824775
2361	-4.845825101
2362	-4.845824754
2363	-4.845825019
2364	-4.84582549
2365	-4.845825588
2366	-4.845824417
2367	-4.845825066
2368	-4.845827463
2369	-4.845827321
2370	-4.845827338
2371	-4.845826269
2372	-4.845827012
2373	-4.845827438
2374	-4.845828069
2375	-4.84582665
2376	-4.84582783
2377	-4.84582805
2378	-4.845829532
2379	-4.84582968
2380	-4.845829845
2381	-4.845831476
2382	-4.845832372
2383	-4.845833181
2384	-4.845835073
2385	-4.845834216
2386	-4.84583389
2387	-4.8458357
2388	-4.845834529
2389	-4.84583598
2390	-4.84583526
2391	-4.84583595
2392	-4.845836404
2393	-4.845836545
2394	-4.845837225
2395	-4.845838976
2396	-4.845838381
2397	-4.845838844
2398	-4.845839686
2399	-4.845839756
2400	-4.845839843
2401	-4.845840346
2402	-4.845839578
2403	-4.84584079
2404	-4.845840925
2405	-4.84584167
2406	-4.845842069
2407	-4.845841656
2408	-4.845842405
2409	-4.845841367
2410	-4.845842608
2411	-4.845842718
2412	-4.845844454
2413	-4.845844831
2414	-4.845845677
2415	-4.845845393
2416	-4.845846221
2417	-4.845846672
2418	-4.84584769
2419	-4.845847602
2420	-4.845848204
2421	-4.845848313
2422	-4.845849029
2423	-4.845848535
2424	-4.845848834
2425	-4.845849424
2426	-4.845850091
2427	-4.845849559
2428	-4.845849518
2429	-4.845851278
2430	-4.84585215
2431	-4.84585215
2432	-4.8458515
2433	-4.845850776
2434	-4.845851109
2435	-4.845852164
2436	-4.84585248
2437	-4.845853976
2438	-4.845854012
2439	-4.845854374
2440	-4.845854908
2441	-4.845856965
2442	-4.845856284
2443	-4.84585702
2444	-4.845857099
2445	-4.845857161
2446	-4.84585861
2447	-4.84585849
2448	-4.845859145
2449	-4.845859984
2450	-4.84586076
2451	-4.845861489
2452	-4.845861684
2453	-4.845861955
2454	-4.845861989
2455	-4.845861914
2456	-4.845862181
2457	-4.845862255
2458	-4.845861462
2459	-4.84586187
2460	-4.8458629
2461	-4.845863226
2462	-4.845862513
2463	-4.845863681
2464	-4.845863974
2465	-4.845864691
2466	-4.845864735
2467	-4.845866026
2468	-4.845865643
2469	-4.845865393
2470	-4.845866494
2471	-4.845866205
2472	-4.845865632
2473	-4.845867126
2474	-4.845866486
2475	-4.845866258
2476	-4.845868204
2477	-4.845868227
2478	-4.845868827
2479	-4.845868648
2480	-4.845869177
2481	-4.845869439
2482	-4.845869153
2483	-4.84587022
2484	-4.845870407
2485	-4.845869654
2486	-4.845871635
2487	-4.84587044
2488	-4.845870969
2489	-4.845871535
2490	-4.845872216
2491	-4.845872571
2492	-4.845872264
2493	-4.845873015
2494	-4.845873144
2495	-4.845873251
2496	-4.845874102
2497	-4.845875073
2498	-4.845875073
2499	-4.845874151
2500	-4.845874593
2501	-4.845874273
2502	-4.845875293
2503	-4.845875258
2504	-4.845875359
2505	-4.845876353
2506	-4.845875864
2507	-4.845876228
2508	-4.845877047
2509	-4.845877333
2510	-4.845878173
2511	-4.845877656
2512	-4.845878469
2513	-4.845877697
2514	-4.845878274
2515	-4.845879337
2516	-4.845878908
2517	-4.845879525
2518	-4.845879436
2519	-4.845879703
2520	-4.845880666
2521	-4.845880318
2522	-4.845881879
2523	-4.845881822
2524	-4.845881218
2525	-4.845881101
2526	-4.845881356
2527	-4.845882336
2528	-4.845882789
2529	-4.845882289
2530	-4.84588354
2531	-4.845883699
2532	-4.845884772
2533	-4.845884855
2534	-4.845884433
2535	-4.845884783
2536	-4.845884563
2537	-4.845885423
2538	-4.845885921
2539	-4.845886577
2540	-4.845885566
2541	-4.845885464
2542	-4.8458859
2543	-4.845886237
2544	-4.845886118
2545	-4.845886431
2546	-4.845887562
2547	-4.845887341
2548	-4.845887039
2549	-4.845886856
2550	-4.845886671
2551	-4.845886667
2552	-4.845887452
2553	-4.845888028
2554	-4.845887061
2555	-4.845887434
2556	-4.845888187
2557	-4.845888302
2558	-4.845889752
2559	-4.845889503
2560	-4.845888501
2561	-4.845889017
2562	-4.845888289
2563	-4.845888808
2564	-4.845889064
2565	-4.845890079
2566	-4.845889213
2567	-4.845890746
2568	-4.845891966
2569	-4.845891994
2570	-4.845891622
2571	-4.845891602
2572	-4.845892041
2573	-4.845891268
2574	-4.845891423
2575	-4.84589209
2576	-4.845891997
2577	-4.845892728
2578	-4.84589263
2579	-4.845892761
2580	-4.84589345
2581	-4.845892525
2582	-4.845892721
2583	-4.845893245
2584	-4.845893711
2585	-4.845893293
2586	-4.845894066
2587	-4.84589442
2588	-4.845894046
2589	-4.845894763
2590	-4.845894853
2591	-4.845894887
2592	-4.845895146
2593	-4.845895426
2594	-4.845894407
2595	-4.845895851
2596	-4.845896427
2597	-4.845896163
2598	-4.845894458
2599	-4.845895575
2600	-4.845896046
2601	-4.845895944
2602	-4.845895621
2603	-4.845896281
2604	-4.845895587
2605	-4.845896812
2606	-4.845896635
2607	-4.845897284
2608	-4.845896661
2609	-4.8458968
2610	-4.845897219
2611	-4.84589837
2612	-4.845897318
2613	-4.845897289
2614	-4.845897465
2615	-4.845897631
2616	-4.845897659
2617	-4.845897533
2618	-4.845898986
2619	-4.845899016
2620	-4.845900313
2621	-4.845900289
2622	-4.845899611
2623	-4.845898545
2624	-4.845900263
2625	-4.845899211
2626	-4.845899892
2627	-4.8458997
2628	-4.845900353
2629	-4.845900821
2630	-4.845900174
2631	-4.845900056
2632	-4.845899953
2633	-4.845901669
2634	-4.845901137
2635	-4.845901193
2636	-4.845900482
2637	-4.845901108
2638	-4.845901654
2639	-4.845901503
2640	-4.84590113
2641	-4.845902232
2642	-4.845902966
2643	-4.845902782
2644	-4.845903436
2645	-4.845902497
2646	-4.845903472
2647	-4.845903385
2648	-4.845903077
2649	-4.8459034
2650	-4.8459032
2651	-4.845903613
2652	-4.845904576
2653	-4.845903945
2654	-4.845903948
2655	-4.845904763
2656	-4.845906081
2657	-4.845905625
2658	-4.84590486
2659	-4.845906123
2660	-4.845905033
2661	-4.845905311
2662	-4.845906444
2663	-4.845904893
2664	-4.845904774
2665	-4.845906229
2666	-4.845907072
2667	-4.845907304
2668	-4.845907477
2669	-4.845907079
2670	-4.845907364
2671	-4.845907385
2672	-4.845907441
2673	-4.845906086
2674	-4.845908667
2675	-4.84590914
2676	-4.845908398
2677	-4.845909317
2678	-4.845908875
2679	-4.845909142
2680	-4.845909706
2681	-4.845908957
2682	-4.845909654
2683	-4.845910975
2684	-4.845910998
2685	-4.845910094
2686	-4.845910496
2687	-4.845909973
2688	-4.845911101
2689	-4.845911114
2690	-4.845911087
2691	-4.84591097
2692	-4.845911225
2693	-4.845911113
2694	-4.845910414
2695	-4.845910418
2696	-4.845911298
2697	-4.845911093
2698	-4.845910883
2699	-4.845911684
2700	-4.845911318
2701	-4.845911628
2702	-4.845912409
2703	-4.845912951
2704	-4.845911783
2705	-4.845911767
2706	-4.845911573
2707	-4.845911995
2708	-4.845912261
2709	-4.845912853
2710	-4.845912277
2711	-4.845912205
2712	-4.845912134
2713	-4.845913272
2714	-4.84591339
2715	-4.845912588
2716	-4.845912323
2717	-4.84591391
2718	-4.845913277
2719	-4.845913027
2720	-4.845914083
2721	-4.845914104
2722	-4.845914701
2723	-4.845913602
2724	-4.845914023
2725	-4.84591414
2726	-4.845915566
2727	-4.845915415
2728	-4.845914545
2729	-4.845914407
2730	-4.845916397
2731	-4.845916495
2732	-4.845915855
2733	-4.845916349
2734	-4.845916324
2735	-4.845916368
2736	-4.845916505
2737	-4.845916486
2738	-4.845916623
2739	-4.845915916
2740	-4.845915779
2741	-4.845915455
2742	-4.845916666
2743	-4.845916595
2744	-4.845916624
2745	-4.84591716
2746	-4.84591716
2747	-4.84591714
2748	-4.845917147
2749	-4.845916732
2750	-4.845916414
2751	-4.845916437
2752	-4.845916215
2753	-4.845916704
2754	-4.845915724
2755	-4.845916627
2756	-4.845917397
2757	-4.845915568
2758	-4.845915789
2759	-4.845917139
2760	-4.845917613
2761	-4.845917869
2762	-4.845917867
2763	-4.845917882
2764	-4.845917874
2765	-4.845917857
2766	-4.845917583
2767	-4.845917295
2768	-4.84591774
2769	-4.845917093
2770	-4.8459181
2771	-4.84591817
2772	-4.845918097
2773	-4.845917891
2774	-4.845919771
2775	-4.845919517
2776	-4.845919009
2777	-4.845919746
2778	-4.845919724
2779	-4.845920109
2780	-4.845919711
2781	-4.845918862
2782	-4.845919426
2783	-4.84591962
2784	-4.845918584
2785	-4.845919302
2786	-4.845920117
2787	-4.845919197
2788	-4.845920205
2789	-4.845920142
2790	-4.845921332
2791	-4.845921477
2792	-4.845921499
2793	-4.845921499
2794	-4.84592027
2795	-4.845921081
2796	-4.845920527
2797	-4.845921471
2798	-4.84592207
2799	-4.845921344
2800	-4.845921703
2801	-4.845923284
2802	-4.845923514
2803	-4.845921667
2804	-4.845922496
2805	-4.845922236
2806	-4.845922312
2807	-4.845922974
2808	-4.845923017
2809	-4.845922654
2810	-4.84592252
2811	-4.8459235
2812	-4.845924164
2813	-4.845924184
2814	-4.845924178
2815	-4.84592476
2816	-4.845924237
2817	-4.845924054
2818	-4.845924566
2819	-4.84592483
2820	-4.845925958
2821	-4.845925902
2822	-4.845925928
2823	-4.845925135
2824	-4.845925961
2825	-4.845925961
2826	-4.845925639
2827	-4.845926173
2828	-4.845926819
2829	-4.845926333
2830	-4.84592601
2831	-4.845926401
2832	-4.845927019
2833	-4.845926503
2834	-4.845926487
2835	-4.845926699
2836	-4.845927565
2837	-4.845926893
2838	-4.845927082
2839	-4.845926986
2840	-4.845928758
2841	-4.845928873
2842	-4.845928515
2843	-4.845927318
2844	-4.845928988
2845	-4.845928441
2846	-4.845928949
2847	-4.845928828
2848	-4.845928628
2849	-4.845928516
2850	-4.84592943
2851	-4.845928707
2852	-4.845928739
2853	-4.8459296
2854	-4.8459296
2855	-4.845929645
2856	-4.845929557
2857	-4.845929729
2858	-4.845929024
2859	-4.84592962
2860	-4.845929354
2861	-4.845929086
2862	-4.845929178
2863	-4.84592912
2864	-4.845929068
2865	-4.845930203
2866	-4.845929148
2867	-4.845930507
2868	-4.845930288
2869	-4.845929816
2870	-4.845930822
2871	-4.845930377
2872	-4.845930487
2873	-4.845931324
2874	-4.845931324
2875	-4.845930621
2876	-4.845930838
2877	-4.845930422
2878	-4.845929857
2879	-4.84593079
2880	-4.84592964
2881	-4.845930346
2882	-4.84592976
2883	-4.845929996
2884	-4.845931513
2885	-4.845931251
2886	-4.84593164
2887	-4.84593204
2888	-4.845931356
2889	-4.845931474
2890	-4.845931172
2891	-4.845931379
2892	-4.845931311
2893	-4.845932474
2894	-4.845932521
2895	-4.845932098
2896	-4.845932138
